# y+ ()       
# Time        	patch         	min           	max           	average       
3.79          	bottomWall	2.068203e-01	2.068203e-01	2.068203e-01
3.8           	bottomWall	2.073691e-01	2.073691e-01	2.073691e-01
3.81          	bottomWall	2.079107e-01	2.079107e-01	2.079107e-01
3.82          	bottomWall	2.084450e-01	2.084450e-01	2.084450e-01
3.83          	bottomWall	2.089720e-01	2.089720e-01	2.089720e-01
3.84          	bottomWall	2.094917e-01	2.094917e-01	2.094917e-01
3.85          	bottomWall	2.100040e-01	2.100041e-01	2.100040e-01
3.86          	bottomWall	2.105091e-01	2.105091e-01	2.105091e-01
3.87          	bottomWall	2.110067e-01	2.110067e-01	2.110067e-01
3.88          	bottomWall	2.114970e-01	2.114970e-01	2.114970e-01
3.89          	bottomWall	2.119798e-01	2.119799e-01	2.119798e-01
3.9           	bottomWall	2.124553e-01	2.124553e-01	2.124553e-01
3.91          	bottomWall	2.129233e-01	2.129233e-01	2.129233e-01
3.92          	bottomWall	2.133839e-01	2.133839e-01	2.133839e-01
3.93          	bottomWall	2.138369e-01	2.138369e-01	2.138369e-01
3.94          	bottomWall	2.142825e-01	2.142825e-01	2.142825e-01
